,home_team,away_team,result,goals_h,goals_a,round,ball_poss_h,ball_poss_a,goal_attempts_h,goal_attempts_a,shots_on_h,shots_on_a,shots_off_h,shots_off_a,shots_blocked_h,shots_blocked_a,free_kicks_h,free_kicks_a,corner_kicks_h,corner_kicks_a,offsides_h,offsides_a,thorw-in_h,thorw-in_a,goalkeeper_saves_h,goalkeeper_saves_a,fouls_h,fouls_a,yellow_h,yellow_a,red_h,red_a,passes_h,passes_a,passes_completed_h,passes_completed_a,tackles_h,tackles_a,attacks_h,attacks_a,attacks_dang_h,attacks_dang_a,odds_avg_h,odds_avg_a,odds_avg_d,date
46,Jagiellonia Białystok,Arka Gdynia,H,3,2,28,55%,45%,23.0,6.0,10.0,2.0,13.0,4.0,,,,,9.0,2.0,2.0,0.0,,,1.0,7.0,9.0,18.0,,,3.0,2.0,,,,,,,119.0,83.0,78.0,36.0,1.62,5.4,3.75,2018-03-17
42,Legia Warszawa,Wisła Kraków,A,0,2,28,56%,44%,11.0,7.0,7.0,3.0,4.0,4.0,,,,,8.0,2.0,2.0,3.0,,,1.0,7.0,5.0,8.0,,,3.0,3.0,,,,,,,104.0,87.0,92.0,48.0,1.75,4.4,3.7,2018-03-18
43,Cracovia,Sandecja Nowy Sącz,H,2,1,28,53%,47%,12.0,6.0,7.0,1.0,5.0,5.0,,,,,3.0,4.0,3.0,0.0,,,0.0,5.0,13.0,24.0,,,2.0,4.0,,,,,,,115.0,89.0,54.0,35.0,1.58,6.0,3.8,2018-03-18
44,Śląsk Wrocław,Wisła Płock,D,1,1,28,44%,56%,4.0,8.0,2.0,4.0,2.0,4.0,,,,,5.0,2.0,0.0,1.0,,,3.0,1.0,17.0,17.0,,,1.0,1.0,,,,,,,97.0,90.0,56.0,53.0,2.65,2.72,3.15,2018-03-18
267,Górnik Zabrze,Sandecja Nowy Sącz,D,2,2,29,62%,38%,19.0,12.0,9.0,6.0,10.0,6.0,,,,,9.0,3.0,1.0,1.0,,,4.0,7.0,17.0,13.0,,,1.0,1.0,,,,,,,75.0,51.0,63.0,25.0,1.6,5.7,3.7,2018-03-31
39,Arka Gdynia,Legia Warszawa,H,1,0,29,44%,56%,12.0,4.0,5.0,1.0,7.0,3.0,,,,,6.0,4.0,2.0,3.0,,,1.0,4.0,24.0,16.0,,,5.0,2.0,,,,,,,84.0,95.0,62.0,46.0,3.25,2.26,3.2,2018-03-31
40,Korona Kielce,Lechia Gdańsk,H,1,0,29,57%,43%,9.0,5.0,6.0,1.0,3.0,4.0,,,,,3.0,9.0,4.0,3.0,,,1.0,5.0,11.0,15.0,,,3.0,3.0,,,,,,,51.0,50.0,43.0,41.0,1.95,3.85,3.35,2018-03-31
41,Bruk-Bet T.,Cracovia,H,2,0,29,66%,34%,7.0,4.0,4.0,1.0,3.0,3.0,,,,,4.0,3.0,2.0,0.0,,,1.0,2.0,17.0,11.0,,,1.0,1.0,,,,,,,102.0,102.0,62.0,62.0,2.9,2.45,3.25,2018-03-31
37,Wisła Płock,Piast Gliwice,H,1,0,29,54%,46%,11.0,6.0,5.0,4.0,6.0,2.0,,,,,8.0,7.0,2.0,1.0,0.0,3.0,4.0,4.0,17.0,15.0,,,0.0,1.0,,,,,,,152.0,178.0,104.0,84.0,2.12,3.4,3.25,2018-04-02
38,Zagłębie Lubin,Jagiellonia Białystok,H,1,0,29,41%,59%,9.0,11.0,4.0,5.0,5.0,6.0,,,,,6.0,8.0,5.0,1.0,,,5.0,3.0,14.0,12.0,,,0.0,1.0,,,,,,,103.0,109.0,63.0,67.0,2.72,2.6,3.1,2018-04-02
35,Pogoń Szczecin,Śląsk Wrocław,H,3,2,29,51%,49%,12.0,9.0,7.0,3.0,5.0,6.0,,,,,4.0,4.0,1.0,2.0,,,1.0,4.0,19.0,16.0,,,3.0,3.0,,,,,,,152.0,127.0,74.0,59.0,1.85,4.25,3.4,2018-04-02
36,Wisła Kraków,Lech Poznań,A,1,3,29,46%,54%,5.0,11.0,4.0,7.0,1.0,4.0,,,,,1.0,6.0,1.0,1.0,,,4.0,3.0,15.0,14.0,,,3.0,3.0,,,,,,,99.0,83.0,45.0,49.0,2.6,2.8,3.1,2018-04-02
266,Śląsk Wrocław,Korona Kielce,D,1,1,30,41%,59%,5.0,4.0,3.0,2.0,2.0,2.0,,,14.0,13.0,2.0,6.0,2.0,1.0,13.0,23.0,1.0,2.0,11.0,13.0,,,1.0,2.0,,,,,,,66.0,86.0,33.0,47.0,2.35,2.98,3.3,2018-04-07
28,Cracovia,Zagłębie Lubin,D,2,2,30,47%,53%,12.0,11.0,7.0,7.0,5.0,4.0,,,20.0,14.0,3.0,5.0,0.0,2.0,23.0,32.0,5.0,5.0,11.0,17.0,,,2.0,6.0,,,,,,,81.0,99.0,46.0,42.0,2.7,2.7,3.1,2018-04-07
29,Jagiellonia Białystok,Wisła Płock,A,1,3,30,55%,45%,12.0,11.0,3.0,7.0,9.0,4.0,,,12.0,13.0,2.0,3.0,0.0,1.0,33.0,27.0,4.0,2.0,13.0,14.0,,,5.0,4.0,,,,,,,131.0,88.0,84.0,37.0,1.77,4.6,3.55,2018-04-07
30,Lech Poznań,Górnik Zabrze,H,3,1,30,56%,44%,13.0,6.0,7.0,3.0,6.0,3.0,,,21.0,13.0,8.0,1.0,3.0,1.0,36.0,29.0,2.0,4.0,10.0,20.0,,,1.0,1.0,,,,,,,124.0,101.0,81.0,46.0,1.42,7.0,4.6,2018-04-07
31,Lechia Gdańsk,Arka Gdynia,H,4,2,30,44%,56%,9.0,9.0,6.0,5.0,3.0,4.0,,,16.0,22.0,6.0,5.0,4.0,1.0,35.0,34.0,3.0,2.0,18.0,15.0,,,2.0,1.0,,,,,,,92.0,102.0,66.0,53.0,2.25,3.2,3.25,2018-04-07
32,Legia Warszawa,Pogoń Szczecin,H,3,0,30,58%,42%,7.0,5.0,4.0,4.0,3.0,1.0,,,27.0,18.0,4.0,3.0,6.0,8.0,25.0,30.0,4.0,1.0,12.0,19.0,,,1.0,0.0,,,,,,,125.0,92.0,65.0,53.0,1.75,4.65,3.6,2018-04-07
33,Piast Gliwice,Bruk-Bet T.,D,1,1,30,53%,47%,7.0,8.0,4.0,3.0,3.0,5.0,,,18.0,15.0,4.0,2.0,0.0,0.0,24.0,20.0,2.0,3.0,14.0,18.0,,,1.0,1.0,,,,,,,101.0,105.0,68.0,64.0,1.92,4.1,3.35,2018-04-07
34,Sandecja Nowy Sącz,Wisła Kraków,D,0,0,30,44%,56%,7.0,4.0,4.0,2.0,3.0,2.0,,,26.0,12.0,4.0,11.0,1.0,1.0,19.0,35.0,2.0,4.0,11.0,25.0,,,1.0,3.0,,,,,,,69.0,75.0,38.0,75.0,3.9,1.95,3.4,2018-04-07
264,Lech Poznań,Korona Kielce,A,0,1,31,59%,41%,13.0,6.0,6.0,3.0,7.0,3.0,,,,,4.0,1.0,0.0,3.0,,,2.0,6.0,13.0,25.0,,,3.0,4.0,,,,,,,110.0,91.0,69.0,28.0,1.47,7.2,4.2,2018-04-13
265,Arka Gdynia,Lechia Gdańsk,A,1,2,31,53%,47%,14.0,6.0,7.0,5.0,7.0,1.0,,,,,7.0,3.0,1.0,3.0,,,3.0,6.0,18.0,13.0,,,5.0,6.0,,,,,,,111.0,92.0,95.0,53.0,2.65,2.8,3.05,2018-04-13
27,Legia Warszawa,Zagłębie Lubin,A,0,1,31,55%,45%,14.0,13.0,4.0,8.0,10.0,5.0,,,,,5.0,10.0,3.0,3.0,,,7.0,4.0,13.0,14.0,,,1.0,2.0,,,,,,,90.0,74.0,74.0,56.0,1.5,7.2,3.9,2018-04-14
263,Cracovia,Piast Gliwice,H,2,1,31,43%,57%,11.0,7.0,5.0,3.0,6.0,4.0,,,,,7.0,6.0,2.0,1.0,,,2.0,3.0,11.0,18.0,,,1.0,2.0,,,,,,,95.0,86.0,62.0,64.0,2.42,3.0,3.2,2018-04-14
262,Jagiellonia Białystok,Górnik Zabrze,A,1,2,31,48%,52%,8.0,7.0,2.0,5.0,6.0,2.0,,,,,1.0,3.0,0.0,5.0,,,3.0,1.0,12.0,17.0,,,2.0,1.0,,,,,,,85.0,79.0,49.0,46.0,1.68,5.0,3.8,2018-04-14
261,Pogoń Szczecin,Bruk-Bet T.,H,2,0,31,58%,42%,19.0,8.0,10.0,2.0,9.0,6.0,,,,,10.0,6.0,2.0,1.0,,,2.0,8.0,12.0,9.0,,,0.0,1.0,,,,,,,76.0,66.0,48.0,30.0,1.68,4.95,3.75,2018-04-15
26,Śląsk Wrocław,Sandecja Nowy Sącz,H,1,0,31,56%,44%,9.0,6.0,4.0,2.0,5.0,4.0,,,,,6.0,5.0,1.0,1.0,,,2.0,3.0,16.0,12.0,1.0,0.0,3.0,3.0,,,,,,,98.0,100.0,63.0,62.0,1.87,4.0,3.5,2018-04-15
260,Wisła Płock,Wisła Kraków,D,2,2,31,42%,58%,7.0,8.0,5.0,7.0,2.0,1.0,,,,,3.0,2.0,7.0,2.0,,,5.0,3.0,16.0,12.0,,,2.0,4.0,,,,,,,158.0,173.0,92.0,89.0,2.05,3.65,3.3,2018-04-16
259,Bruk-Bet T.,Śląsk Wrocław,A,1,2,32,45%,55%,14.0,8.0,5.0,6.0,9.0,2.0,,,,,9.0,4.0,1.0,2.0,17.0,27.0,4.0,4.0,17.0,15.0,1.0,0.0,2.0,3.0,,,,,,,83.0,106.0,60.0,67.0,2.16,3.455,3.375,2018-04-20
258,Zagłębie Lubin,Lech Poznań,A,0,1,32,71%,29%,14.0,12.0,0.0,4.0,14.0,8.0,,,,,2.0,1.0,1.0,0.0,,,3.0,0.0,13.0,18.0,,,5.0,5.0,,,,,,,116.0,84.0,65.0,51.0,3.5,2.075,3.275,2018-04-20
25,Korona Kielce,Jagiellonia Białystok,A,0,3,32,68%,32%,10.0,10.0,4.0,7.0,6.0,3.0,,,,,3.0,2.0,2.0,1.0,,,4.0,4.0,14.0,17.0,,,3.0,3.0,,,,,,,98.0,87.0,83.0,36.0,2.81,2.535,3.225,2018-04-21
257,Piast Gliwice,Pogoń Szczecin,D,0,0,32,48%,52%,5.0,11.0,1.0,4.0,4.0,7.0,,,,,4.0,4.0,2.0,1.0,,,4.0,1.0,7.0,19.0,,,1.0,2.0,,,,,,,110.0,113.0,52.0,41.0,2.535,2.79,3.175,2018-04-21
256,Górnik Zabrze,Wisła Płock,A,0,1,32,48%,52%,9.0,9.0,4.0,4.0,5.0,5.0,,,,,5.0,6.0,3.0,1.0,,,3.0,4.0,17.0,15.0,,,3.0,2.0,,,,,,,94.0,66.0,62.0,47.0,2.675,2.625,3.3,2018-04-21
255,Sandecja Nowy Sącz,Arka Gdynia,H,3,1,32,50%,50%,10.0,10.0,3.0,1.0,7.0,9.0,,,,,5.0,3.0,2.0,1.0,,,0.0,2.0,14.0,12.0,,,4.0,3.0,,,,,,,74.0,82.0,36.0,37.0,2.675,2.785,3.05,2018-04-22
254,Wisła Kraków,Legia Warszawa,A,0,1,32,49%,51%,5.0,11.0,2.0,3.0,3.0,8.0,,,,,3.0,4.0,2.0,6.0,,,2.0,2.0,18.0,13.0,0.0,1.0,3.0,4.0,,,,,,,95.0,102.0,47.0,79.0,3.025,2.36,3.25,2018-04-22
253,Lechia Gdańsk,Cracovia,D,0,0,32,59%,41%,6.0,12.0,1.0,3.0,5.0,9.0,,,,,8.0,5.0,4.0,0.0,,,3.0,1.0,20.0,7.0,,,3.0,2.0,,,,,,,46.0,40.0,35.0,32.0,2.1,3.55,3.25,2018-04-23
252,Arka Gdynia,Piast Gliwice,A,1,5,33,53%,47%,9.0,11.0,3.0,9.0,6.0,2.0,,,,,7.0,7.0,0.0,2.0,,,4.0,2.0,12.0,14.0,1.0,0.0,1.0,2.0,,,,,,,88.0,79.0,62.0,48.0,2.7,2.7,3.1,2018-04-27
251,Legia Warszawa,Korona Kielce,H,3,1,33,66%,34%,7.0,6.0,6.0,5.0,1.0,1.0,,,,,3.0,3.0,2.0,7.0,,,4.0,3.0,15.0,23.0,0.0,1.0,1.0,2.0,,,,,,,,,,,1.53,6.5,4.1,2018-04-27
250,Pogoń Szczecin,Sandecja Nowy Sącz,H,2,0,33,55%,45%,19.0,8.0,6.0,2.0,13.0,6.0,,,,,9.0,2.0,3.0,1.0,,,2.0,4.0,15.0,17.0,,,2.0,1.0,,,,,,,105.0,78.0,96.0,53.0,1.58,5.7,3.9,2018-04-28
249,Lech Poznań,Górnik Zabrze,A,2,4,33,70%,30%,18.0,15.0,7.0,9.0,11.0,6.0,,,,,9.0,2.0,1.0,0.0,,,5.0,5.0,11.0,17.0,,,3.0,4.0,,,,,,,104.0,76.0,76.0,37.0,1.42,7.0,4.6,2018-04-28
24,Wisła Płock,Zagłębie Lubin,A,1,2,33,54%,46%,12.0,9.0,5.0,3.0,7.0,6.0,,,,,5.0,9.0,1.0,3.0,,,1.0,4.0,15.0,17.0,,,1.0,0.0,,,,,,,142.0,149.0,80.0,77.0,2.0,3.75,3.35,2018-04-28
248,Cracovia,Bruk-Bet T.,H,4,2,33,51%,49%,13.0,9.0,7.0,3.0,6.0,6.0,,,,,1.0,4.0,0.0,0.0,,,1.0,3.0,11.0,21.0,0.0,1.0,3.0,4.0,,,,,,,77.0,86.0,48.0,52.0,2.11,3.45,3.35,2018-04-29
247,Jagiellonia Białystok,Wisła Kraków,A,0,1,33,52%,48%,18.0,8.0,4.0,3.0,14.0,5.0,,,,,14.0,5.0,2.0,3.0,,,2.0,4.0,10.0,10.0,,,2.0,4.0,,,,,,,52.0,56.0,91.0,56.0,1.65,5.2,3.75,2018-04-29
246,Śląsk Wrocław,Lechia Gdańsk,H,3,1,33,31%,69%,10.0,10.0,5.0,3.0,5.0,7.0,,,,,2.0,4.0,2.0,1.0,,,2.0,2.0,18.0,13.0,,,4.0,4.0,,,,,,,97.0,128.0,50.0,88.0,2.57,2.82,3.15,2018-04-30
245,Cracovia,Śląsk Wrocław,D,3,3,34,43%,57%,16.0,10.0,6.0,5.0,10.0,5.0,,,,,4.0,5.0,0.0,1.0,,,2.0,3.0,11.0,10.0,,,1.0,2.0,,,,,,,105.0,95.0,62.0,51.0,2.2,3.3,3.2,2018-05-04
23,Lechia Gdańsk,Bruk-Bet T.,A,0,1,34,53%,47%,6.0,10.0,1.0,4.0,5.0,6.0,,,,,7.0,6.0,2.0,2.0,,,3.0,1.0,16.0,16.0,,,2.0,2.0,,,,,,,135.0,127.0,85.0,63.0,1.76,4.45,3.7,2018-05-04
21,Pogoń Szczecin,Arka Gdynia,H,3,2,34,49%,51%,16.0,9.0,7.0,4.0,9.0,5.0,,,,,3.0,5.0,2.0,1.0,,,2.0,4.0,15.0,19.0,0.0,1.0,2.0,6.0,,,,,,,102.0,86.0,58.0,41.0,1.62,5.2,3.85,2018-05-05
244,Wisła Płock,Lech Poznań,D,0,0,34,47%,53%,3.0,13.0,2.0,4.0,1.0,9.0,,,,,3.0,5.0,1.0,1.0,,,4.0,2.0,17.0,16.0,,,3.0,2.0,,,,,,,92.0,95.0,44.0,63.0,3.1,2.22,3.3,2018-05-05
22,Sandecja Nowy Sącz,Piast Gliwice,H,2,1,34,55%,45%,12.0,10.0,3.0,3.0,9.0,7.0,,,,,2.0,4.0,1.0,2.0,,,2.0,1.0,20.0,15.0,,,0.0,3.0,,,,,,,97.0,70.0,70.0,55.0,3.3,2.2,3.25,2018-05-05
20,Zagłębie Lubin,Górnik Zabrze,A,0,2,34,66%,34%,15.0,12.0,3.0,4.0,12.0,8.0,,,,,11.0,0.0,1.0,0.0,,,2.0,3.0,21.0,11.0,,,2.0,1.0,,,,,,,107.0,96.0,75.0,43.0,2.37,2.9,3.25,2018-05-06
19,Korona Kielce,Wisła Kraków,A,0,3,34,63%,37%,14.0,8.0,2.0,4.0,12.0,4.0,,,,,11.0,2.0,4.0,1.0,,,1.0,2.0,12.0,16.0,,,3.0,4.0,,,,,,,114.0,73.0,111.0,37.0,2.26,3.2,3.25,2018-05-06
18,Jagiellonia Białystok,Legia Warszawa,D,0,0,34,61%,39%,13.0,1.0,1.0,0.0,12.0,1.0,,,,,5.0,2.0,4.0,5.0,,,1.0,1.0,13.0,11.0,,,1.0,3.0,,,,,,,129.0,101.0,79.0,40.0,2.76,2.57,3.2,2018-05-06
16,Śląsk Wrocław,Pogoń Szczecin,H,2,0,35,50%,50%,12.0,9.0,5.0,2.0,7.0,7.0,,,,,6.0,2.0,5.0,2.0,,,2.0,3.0,17.0,12.0,0.0,1.0,3.0,2.0,,,,,,,111.0,125.0,64.0,68.0,2.97,2.36,3.3,2018-05-08
17,Bruk-Bet T.,Sandecja Nowy Sącz,D,1,1,35,44%,56%,12.0,11.0,4.0,2.0,8.0,9.0,,,,,6.0,8.0,0.0,1.0,,,1.0,3.0,15.0,15.0,,,3.0,3.0,,,,,,,86.0,96.0,68.0,71.0,2.1,3.35,3.4,2018-05-08
15,Arka Gdynia,Cracovia,H,2,0,35,52%,48%,12.0,12.0,5.0,4.0,7.0,8.0,,,,,6.0,2.0,0.0,1.0,,,4.0,3.0,26.0,20.0,,,2.0,4.0,,,,,,,107.0,88.0,67.0,56.0,2.76,2.5,3.2,2018-05-08
243,Piast Gliwice,Lechia Gdańsk,A,0,2,35,60%,40%,16.0,5.0,4.0,4.0,12.0,1.0,,,,,11.0,1.0,2.0,1.0,,,2.0,4.0,15.0,13.0,,,1.0,2.0,,,,,,,103.0,104.0,114.0,83.0,2.2,3.15,3.2,2018-05-08
14,Górnik Zabrze,Korona Kielce,D,2,2,35,51%,49%,17.0,9.0,4.0,2.0,13.0,7.0,,,,,10.0,6.0,2.0,2.0,,,0.0,2.0,8.0,22.0,,,2.0,3.0,,,,,,,82.0,73.0,72.0,50.0,1.9,3.7,3.6,2018-05-09
13,Wisła Kraków,Zagłębie Lubin,H,3,0,35,34%,66%,12.0,12.0,6.0,2.0,6.0,10.0,,,,,2.0,12.0,1.0,2.0,,,2.0,3.0,13.0,12.0,,,3.0,3.0,,,,,,,80.0,141.0,40.0,85.0,1.95,3.75,3.4,2018-05-09
12,Lech Poznań,Jagiellonia Białystok,A,0,2,35,63%,37%,13.0,7.0,2.0,2.0,11.0,5.0,,,,,2.0,2.0,1.0,3.0,,,0.0,2.0,16.0,19.0,,,1.0,2.0,,,,,,,117.0,98.0,71.0,37.0,1.86,4.15,3.5,2018-05-09
242,Legia Warszawa,Wisła Płock,H,3,2,35,41%,59%,11.0,11.0,5.0,7.0,6.0,4.0,,,,,2.0,5.0,0.0,1.0,,,5.0,2.0,15.0,14.0,1.0,0.0,3.0,4.0,,,,,,,71.0,90.0,30.0,58.0,1.62,5.5,3.6,2018-05-09
9,Bruk-Bet T.,Arka Gdynia,H,2,1,36,45%,55%,14.0,16.0,6.0,6.0,8.0,10.0,,,,,3.0,5.0,2.0,2.0,,,5.0,4.0,13.0,6.0,,,,,,,,,,,94.0,124.0,49.0,72.0,1.72,4.4,3.85,2018-05-12
11,Sandecja Nowy Sącz,Cracovia,A,0,1,36,55%,45%,13.0,13.0,5.0,3.0,8.0,10.0,,,,,9.0,6.0,1.0,0.0,,,2.0,5.0,17.0,8.0,,,3.0,0.0,,,,,,,80.0,60.0,60.0,52.0,2.25,3.2,3.15,2018-05-12
10,Pogoń Szczecin,Lechia Gdańsk,D,1,1,36,52%,48%,12.0,10.0,3.0,7.0,9.0,3.0,,,,,3.0,4.0,0.0,1.0,,,6.0,2.0,19.0,9.0,,,4.0,4.0,,,,,,,90.0,94.0,54.0,59.0,2.2,3.05,3.4,2018-05-12
241,Śląsk Wrocław,Piast Gliwice,H,3,1,36,42%,58%,10.0,22.0,3.0,4.0,7.0,18.0,,,,,4.0,6.0,1.0,2.0,,,3.0,0.0,10.0,8.0,,,0.0,1.0,,,,,,,65.0,89.0,25.0,66.0,2.6,2.62,3.3,2018-05-12
240,Zagłębie Lubin,Jagiellonia Białystok,A,1,2,36,54%,46%,12.0,12.0,5.0,4.0,7.0,8.0,,,,,4.0,5.0,1.0,0.0,,,3.0,4.0,12.0,14.0,,,3.0,3.0,,,,,,,117.0,115.0,61.0,65.0,4.0,1.87,3.5,2018-05-13
8,Wisła Płock,Korona Kielce,H,4,1,36,50%,50%,14.0,6.0,8.0,4.0,6.0,2.0,,,,,6.0,3.0,2.0,2.0,,,3.0,4.0,18.0,10.0,0.0,1.0,2.0,3.0,,,,,,,87.0,91.0,65.0,61.0,1.8,4.55,3.4,2018-05-13
7,Wisła Kraków,Lech Poznań,D,1,1,36,62%,38%,9.0,9.0,2.0,4.0,7.0,5.0,,,,,6.0,4.0,1.0,2.0,,,3.0,1.0,17.0,14.0,,,2.0,4.0,,,,,,,95.0,75.0,56.0,46.0,2.96,2.3,3.3,2018-05-13
6,Legia Warszawa,Górnik Zabrze,H,2,0,36,58%,42%,10.0,13.0,6.0,4.0,4.0,9.0,,,,,8.0,4.0,4.0,4.0,,,4.0,4.0,16.0,13.0,1.0,0.0,4.0,2.0,,,,,,,44.0,50.0,71.0,56.0,1.72,4.4,3.9,2018-05-13
239,Piast Gliwice,Bruk-Bet T.,H,4,0,37,44%,56%,15.0,13.0,7.0,6.0,8.0,7.0,,,,,1.0,8.0,3.0,1.0,,,6.0,3.0,17.0,13.0,,,3.0,0.0,,,,,,,125.0,149.0,86.0,101.0,1.97,3.85,3.3,2018-05-19
5,Lechia Gdańsk,Sandecja Nowy Sącz,D,1,1,37,53%,47%,18.0,14.0,10.0,2.0,8.0,12.0,,,,,5.0,6.0,1.0,0.0,,,2.0,9.0,15.0,23.0,,,2.0,3.0,,,,,,,93.0,82.0,78.0,51.0,1.65,5.1,3.75,2018-05-19
4,Cracovia,Pogoń Szczecin,A,1,4,37,54%,46%,14.0,17.0,4.0,9.0,10.0,8.0,,,,,9.0,2.0,2.0,3.0,,,5.0,3.0,16.0,23.0,,,2.0,4.0,,,,,,,121.0,125.0,88.0,77.0,1.95,3.55,3.5,2018-05-19
3,Arka Gdynia,Śląsk Wrocław,A,0,1,37,64%,36%,14.0,9.0,4.0,2.0,10.0,7.0,,,,,6.0,3.0,4.0,2.0,,,1.0,4.0,14.0,17.0,,,2.0,4.0,,,,,,,133.0,86.0,86.0,42.0,2.16,3.45,3.2,2018-05-19
238,Lech Poznań,Legia Warszawa,A,0,3,37,63%,37%,8.0,5.0,2.0,4.0,6.0,1.0,,,,,15.0,4.0,0.0,4.0,,,4.0,2.0,11.0,11.0,,,2.0,0.0,,,,,,,47.0,40.0,32.0,20.0,2.6,2.72,3.15,2018-05-20
2,Korona Kielce,Zagłębie Lubin,A,0,2,37,41%,59%,6.0,17.0,3.0,6.0,3.0,11.0,,,,,3.0,6.0,0.0,2.0,,,4.0,3.0,15.0,16.0,,,3.0,1.0,,,,,,,144.0,206.0,64.0,122.0,2.36,2.95,3.2,2018-05-20
1,Jagiellonia Białystok,Wisła Płock,H,2,1,37,52%,48%,12.0,14.0,5.0,4.0,7.0,10.0,,,,,4.0,4.0,2.0,6.0,,,3.0,3.0,18.0,17.0,0.0,1.0,2.0,7.0,,,,,,,91.0,86.0,55.0,56.0,1.72,4.55,3.8,2018-05-20
0,Górnik Zabrze,Wisła Kraków,H,2,0,37,43%,57%,8.0,9.0,3.0,4.0,5.0,5.0,,,,,4.0,8.0,3.0,1.0,,,4.0,1.0,13.0,17.0,,,4.0,4.0,,,,,,,66.0,63.0,43.0,35.0,2.3,3.1,3.25,2018-05-20
